"compound","exposure","spec","margin","estimate","std.error","p.value","nobs","detect_rate","mrl_ug_l","expect","radius_km","sig","supports","contradicts"
"PFOS","nearest_km","raw","intensive",5.88634572938562e-05,2.45092699126134e-05,0.0165354392728372,845,0.415846456692913,0.004,"neg",NA,"**",FALSE,TRUE
"PFOS","nearest_km","raw","tobit",3.13915511283383e-05,3.35000919076332e-05,0.348728386304845,2032,0.415846456692913,0.004,"neg",NA,"",FALSE,FALSE
"PFOS","nearest_pre2002_km","cov","detect",-1.14275421894929e-05,1.73251375643464e-05,0.509598628927924,1894,0.414466737064414,0.004,"neg",NA,"",FALSE,FALSE
"PFOS","nearest_pre2002_km","cov","intensive",8.06666298952652e-05,3.58370766918802e-05,0.0246948832520089,785,0.414466737064414,0.004,"neg",NA,"**",FALSE,TRUE
"PFOS","nearest_pre2002_km","cov","tobit",2.80421031351024e-05,4.71995426412402e-05,0.552433118002876,1894,0.414466737064414,0.004,"neg",NA,"",FALSE,FALSE
"PFOS","nearest_pre2002_km","raw","detect",-2.40194791652661e-07,1.18838416273026e-05,0.983876336567295,2032,0.415846456692913,0.004,"neg",NA,"",FALSE,FALSE
"PFOS","nearest_pre2002_km","raw","intensive",5.70172881967308e-05,2.3833323052376e-05,0.0169596460002634,845,0.415846456692913,0.004,"neg",NA,"**",FALSE,TRUE
"PFOS","nearest_pre2002_km","raw","tobit",3.00762445420686e-05,3.25853006978804e-05,0.356007013349241,2032,0.415846456692913,0.004,"neg",NA,"",FALSE,FALSE
"PFOS","within_10km","cov","detect",0.0639426750201315,0.0315732844929028,0.0429914459891257,1894,0.414466737064414,0.004,"pos",NA,"**",TRUE,FALSE
"PFOS","within_10km","cov","intensive",-0.124108925969398,0.0655981007045277,0.0589025036943533,785,0.414466737064414,0.004,"pos",NA,"*",FALSE,FALSE
"PFOS","within_10km","cov","tobit",0.080862246064756,0.0864172631909687,0.349418058435451,1894,0.414466737064414,0.004,"pos",NA,"",FALSE,FALSE
"PFOS","within_10km","raw","detect",0.021999656332081,0.0284316135936055,0.439154279302879,2032,0.415846456692913,0.004,"pos",NA,"",FALSE,FALSE
"PFOS","within_10km","raw","intensive",-0.110828800467553,0.0580280552900174,0.0564829490897338,845,0.415846456692913,0.004,"pos",NA,"*",FALSE,FALSE
"PFOS","within_10km","raw","tobit",-0.00230094887206909,0.079301956728672,0.976852601236944,2032,0.415846456692913,0.004,"pos",NA,"",FALSE,FALSE
"PFOS","within_5km","cov","detect",0.0503763746452534,0.0253082926601628,0.0466846897424383,1894,0.414466737064414,0.004,"pos",NA,"**",TRUE,FALSE
"PFOS","within_5km","cov","intensive",-0.0501909233241043,0.0524986538521642,0.339375908988031,785,0.414466737064414,0.004,"pos",NA,"",FALSE,FALSE
"PFOS","within_5km","cov","tobit",0.0844023254140968,0.0698461189242033,0.226891924409573,1894,0.414466737064414,0.004,"pos",NA,"",FALSE,FALSE
"PFOS","within_5km","raw","detect",0.0145480633713132,0.022896972393833,0.525258341859628,2032,0.415846456692913,0.004,"pos",NA,"",FALSE,FALSE
"PFOS","within_5km","raw","intensive",-0.0693735543754906,0.0462071737467487,0.133637194187815,845,0.415846456692913,0.004,"pos",NA,"",FALSE,FALSE
"PFOS","within_5km","raw","tobit",-0.000339106795603904,0.0636994951031495,0.995752449870186,2032,0.415846456692913,0.004,"pos",NA,"",FALSE,FALSE
"PFPeA","idw__all_equal__10km","cov","detect",-0.00366560786652736,0.00508999913098012,0.47151993291552,1894,0.453009503695882,0.003,"pos",10,"",FALSE,FALSE
"PFPeA","idw__all_equal__10km","cov","intensive",-0.00718933702188605,0.0101993538769397,0.481093793910613,858,0.453009503695882,0.003,"pos",10,"",FALSE,FALSE
"PFPeA","idw__all_equal__10km","cov","tobit",-0.0164624378560957,0.0123607856562317,0.182916783476549,1894,0.453009503695882,0.003,"pos",10,"",FALSE,FALSE
"PFPeA","idw__all_equal__10km","raw","detect",-0.00251184446755956,0.00432865800703665,0.561788533983452,2032,0.455216535433071,0.003,"pos",10,"",FALSE,FALSE
"PFPeA","idw__all_equal__10km","raw","intensive",-0.00404700219575138,0.00842549761132687,0.631108016620067,925,0.455216535433071,0.003,"pos",10,"",FALSE,FALSE
"PFPeA","idw__all_equal__10km","raw","tobit",-0.00800629380499766,0.0109242454710467,0.463624208267607,2032,0.455216535433071,0.003,"pos",10,"",FALSE,FALSE
"PFPeA","idw__all_equal__25km","cov","detect",-0.00136689330786153,0.00540234983920968,0.800282734173448,1894,0.453009503695882,0.003,"pos",25,"",FALSE,FALSE
"PFPeA","idw__all_equal__25km","cov","intensive",-0.00611918022055785,0.0104667762194648,0.55896587496108,858,0.453009503695882,0.003,"pos",25,"",FALSE,FALSE
"PFPeA","idw__all_equal__25km","cov","tobit",-0.0098076904559702,0.0129503713725614,0.448852843173387,1894,0.453009503695882,0.003,"pos",25,"",FALSE,FALSE
"PFPeA","idw__all_equal__25km","raw","detect",-0.00159729452939359,0.0045071511907013,0.723082568475376,2032,0.455216535433071,0.003,"pos",25,"",FALSE,FALSE
"PFPeA","idw__all_equal__25km","raw","intensive",-0.00458892647920041,0.00853913294207079,0.591121162475372,925,0.455216535433071,0.003,"pos",25,"",FALSE,FALSE
"PFPeA","idw__all_equal__25km","raw","tobit",-0.00630175065057339,0.0112937964165794,0.576855736106645,2032,0.455216535433071,0.003,"pos",25,"",FALSE,FALSE
"PFPeA","idw__all_equal__5km","cov","detect",-0.00793516574466831,0.00584412891762967,0.174695524726685,1894,0.453009503695882,0.003,"pos",5,"",FALSE,FALSE
"PFPeA","idw__all_equal__5km","cov","intensive",-0.00963034997781406,0.0122038908242149,0.430280302946547,858,0.453009503695882,0.003,"pos",5,"",FALSE,FALSE
"PFPeA","idw__all_equal__5km","cov","tobit",-0.0290980121531057,0.0144294861956889,0.0437408176901605,1894,0.453009503695882,0.003,"pos",5,"**",FALSE,TRUE
"PFPeA","idw__all_equal__5km","raw","detect",-0.00625757877570583,0.00504126133609647,0.214648533081516,2032,0.455216535433071,0.003,"pos",5,"",FALSE,FALSE
"PFPeA","idw__all_equal__5km","raw","intensive",-0.00439499397003184,0.0100155622054731,0.660897199527846,925,0.455216535433071,0.003,"pos",5,"",FALSE,FALSE
"PFPeA","idw__all_equal__5km","raw","tobit",-0.016782872214591,0.012809109690885,0.190118239818557,2032,0.455216535433071,0.003,"pos",5,"",FALSE,FALSE
"PFPeA","idw__post2002__10km","cov","detect",0.000947954313397878,0.00562098954315333,0.866094319327037,1894,0.453009503695882,0.003,"pos",10,"",FALSE,FALSE
"PFPeA","idw__post2002__10km","cov","intensive",-0.00978834986845104,0.0112917360506041,0.386284838880299,858,0.453009503695882,0.003,"pos",10,"",FALSE,FALSE
"PFPeA","idw__post2002__10km","cov","tobit",-0.00801474559438727,0.0136315672227376,0.55656262166906,1894,0.453009503695882,0.003,"pos",10,"",FALSE,FALSE
"PFPeA","idw__post2002__10km","raw","detect",0.000871456455162574,0.00474295401731527,0.854238079716181,2032,0.455216535433071,0.003,"pos",10,"",FALSE,FALSE
"PFPeA","idw__post2002__10km","raw","intensive",-0.00523006550876663,0.00922120615285487,0.570731145283473,925,0.455216535433071,0.003,"pos",10,"",FALSE,FALSE
"PFPeA","idw__post2002__10km","raw","tobit",-0.00101054014087691,0.0119643169425657,0.932688449722766,2032,0.455216535433071,0.003,"pos",10,"",FALSE,FALSE
"PFPeA","idw__post2002__25km","cov","detect",0.00594971974044419,0.00536386159495906,0.267480853425934,1894,0.453009503695882,0.003,"pos",25,"",FALSE,FALSE
"PFPeA","idw__post2002__25km","cov","intensive",-0.00932441446573819,0.0106181764876903,0.380128838680757,858,0.453009503695882,0.003,"pos",25,"",FALSE,FALSE
"PFPeA","idw__post2002__25km","cov","tobit",0.00480638874899741,0.0129299573106809,0.710097588241244,1894,0.453009503695882,0.003,"pos",25,"",FALSE,FALSE
"PFPeA","idw__post2002__25km","raw","detect",0.00356158632085225,0.0044929786189911,0.428044979183671,2032,0.455216535433071,0.003,"pos",25,"",FALSE,FALSE
"PFPeA","idw__post2002__25km","raw","intensive",-0.00668983961794531,0.00868741470568421,0.441460724326574,925,0.455216535433071,0.003,"pos",25,"",FALSE,FALSE
"PFPeA","idw__post2002__25km","raw","tobit",0.0042040934107815,0.011326048496787,0.710497502335466,2032,0.455216535433071,0.003,"pos",25,"",FALSE,FALSE
"PFPeA","idw__post2002__5km","cov","detect",-0.00532817518179223,0.00722458770775841,0.460910161732913,1894,0.453009503695882,0.003,"pos",5,"",FALSE,FALSE
"PFPeA","idw__post2002__5km","cov","intensive",-0.011815539204754,0.0148608502642461,0.426809215127046,858,0.453009503695882,0.003,"pos",5,"",FALSE,FALSE
"PFPeA","idw__post2002__5km","cov","tobit",-0.0254768265964266,0.0177028796670997,0.150112391399658,1894,0.453009503695882,0.003,"pos",5,"",FALSE,FALSE
"PFPeA","idw__post2002__5km","raw","detect",-0.00356628332721654,0.0061655673259722,0.563045208489229,2032,0.455216535433071,0.003,"pos",5,"",FALSE,FALSE
"PFPeA","idw__post2002__5km","raw","intensive",-0.00463012480874092,0.0120391209033808,0.700629840224149,925,0.455216535433071,0.003,"pos",5,"",FALSE,FALSE
"PFPeA","idw__post2002__5km","raw","tobit",-0.0107414010687126,0.0155885804801657,0.490788182727309,2032,0.455216535433071,0.003,"pos",5,"",FALSE,FALSE
"PFPeA","idw__pre2002__10km","cov","detect",-0.00446770292067711,0.00547635439246283,0.41471186673708,1894,0.453009503695882,0.003,"pos",10,"",FALSE,FALSE
"PFPeA","idw__pre2002__10km","cov","intensive",-0.00599507455676691,0.0112589214906747,0.594549520382119,858,0.453009503695882,0.003,"pos",10,"",FALSE,FALSE
"PFPeA","idw__pre2002__10km","cov","tobit",-0.0179888127758396,0.0134056501932627,0.179633966628912,1894,0.453009503695882,0.003,"pos",10,"",FALSE,FALSE
"PFPeA","idw__pre2002__10km","raw","detect",-0.00186225973519208,0.00451233944195579,0.679867206598984,2032,0.455216535433071,0.003,"pos",10,"",FALSE,FALSE
"PFPeA","idw__pre2002__10km","raw","intensive",-0.00144665326011856,0.00895896309067059,0.871754225339736,925,0.455216535433071,0.003,"pos",10,"",FALSE,FALSE
"PFPeA","idw__pre2002__10km","raw","tobit",-0.00506301500152516,0.0114407042454744,0.658095599018218,2032,0.455216535433071,0.003,"pos",10,"",FALSE,FALSE
"PFPeA","idw__pre2002__25km","cov","detect",0.00141873113690598,0.00510332098018938,0.781042833882292,1894,0.453009503695882,0.003,"pos",25,"",FALSE,FALSE
"PFPeA","idw__pre2002__25km","cov","intensive",-0.0057711747480373,0.010080590082446,0.56714535831866,858,0.453009503695882,0.003,"pos",25,"",FALSE,FALSE
"PFPeA","idw__pre2002__25km","cov","tobit",-0.0031457779964227,0.0123070329468877,0.79825342006046,1894,0.453009503695882,0.003,"pos",25,"",FALSE,FALSE
"PFPeA","idw__pre2002__25km","raw","detect",0.00164629311106685,0.00415412704703346,0.691923148156282,2032,0.455216535433071,0.003,"pos",25,"",FALSE,FALSE
"PFPeA","idw__pre2002__25km","raw","intensive",-0.00194819279305303,0.00808768804623911,0.809698696798973,925,0.455216535433071,0.003,"pos",25,"",FALSE,FALSE
"PFPeA","idw__pre2002__25km","raw","tobit",0.00262440168523304,0.0104825748078205,0.802310121483732,2032,0.455216535433071,0.003,"pos",25,"",FALSE,FALSE
"PFPeA","idw__pre2002__5km","cov","detect",-0.0120597985496195,0.00700537802924094,0.0853294873070391,1894,0.453009503695882,0.003,"pos",5,"*",FALSE,FALSE
"PFPeA","idw__pre2002__5km","cov","intensive",-0.0057702778760922,0.0151431010240474,0.703269682471762,858,0.453009503695882,0.003,"pos",5,"",FALSE,FALSE
"PFPeA","idw__pre2002__5km","cov","tobit",-0.0378061212100656,0.0174755488876152,0.0305125439059448,1894,0.453009503695882,0.003,"pos",5,"**",FALSE,TRUE
"PFPeA","idw__pre2002__5km","raw","detect",-0.0077386142307731,0.00588098847471724,0.188366374681495,2032,0.455216535433071,0.003,"pos",5,"",FALSE,FALSE
"PFPeA","idw__pre2002__5km","raw","intensive",0.000501236721059998,0.0119037546229054,0.966422150044517,925,0.455216535433071,0.003,"pos",5,"",FALSE,FALSE
"PFPeA","idw__pre2002__5km","raw","tobit",-0.0176312132697585,0.0150169919654138,0.240361294165737,2032,0.455216535433071,0.003,"pos",5,"",FALSE,FALSE
"PFPeA","idw__tierweighted__10km","cov","detect",-0.0020189484940288,0.00766565271434594,0.792290728689874,1894,0.453009503695882,0.003,"pos",10,"",FALSE,FALSE
"PFPeA","idw__tierweighted__10km","cov","intensive",0.00420049499619696,0.0146428417408396,0.774292923879818,858,0.453009503695882,0.003,"pos",10,"",FALSE,FALSE
"PFPeA","idw__tierweighted__10km","cov","tobit",-0.00733243502987371,0.0183107803307962,0.68882980704013,1894,0.453009503695882,0.003,"pos",10,"",FALSE,FALSE
"PFPeA","idw__tierweighted__10km","raw","detect",-0.00192875574962474,0.00644972344424631,0.764936533809436,2032,0.455216535433071,0.003,"pos",10,"",FALSE,FALSE
"PFPeA","idw__tierweighted__10km","raw","intensive",0.00741127716942471,0.0120646350024028,0.539170026300785,925,0.455216535433071,0.003,"pos",10,"",FALSE,FALSE
"PFPeA","idw__tierweighted__10km","raw","tobit",0.000194830832298532,0.0161261557798163,0.990360459526087,2032,0.455216535433071,0.003,"pos",10,"",FALSE,FALSE
"PFPeA","idw__tierweighted__25km","cov","detect",0.00107202620715083,0.00745819667214482,0.885723326674691,1894,0.453009503695882,0.003,"pos",25,"",FALSE,FALSE
"PFPeA","idw__tierweighted__25km","cov","intensive",0.0107867242168285,0.0143210627422578,0.451552249062269,858,0.453009503695882,0.003,"pos",25,"",FALSE,FALSE
"PFPeA","idw__tierweighted__25km","cov","tobit",0.00492227720684865,0.0178369449847054,0.782579053062627,1894,0.453009503695882,0.003,"pos",25,"",FALSE,FALSE
"PFPeA","idw__tierweighted__25km","raw","detect",-0.00196289082134296,0.00627289845737231,0.754376560711606,2032,0.455216535433071,0.003,"pos",25,"",FALSE,FALSE
"PFPeA","idw__tierweighted__25km","raw","intensive",0.0110044650612961,0.0116916404367377,0.346835800642838,925,0.455216535433071,0.003,"pos",25,"",FALSE,FALSE
"PFPeA","idw__tierweighted__25km","raw","tobit",0.00233729672737918,0.015671778852392,0.881442779260299,2032,0.455216535433071,0.003,"pos",25,"",FALSE,FALSE
"PFPeA","idw__tierweighted__5km","cov","detect",-0.00720385124444474,0.00921410986597916,0.434417501609395,1894,0.453009503695882,0.003,"pos",5,"",FALSE,FALSE
"PFPeA","idw__tierweighted__5km","cov","intensive",0.000525284428778965,0.0177776342957641,0.976435484834908,858,0.453009503695882,0.003,"pos",5,"",FALSE,FALSE
"PFPeA","idw__tierweighted__5km","cov","tobit",-0.0230374600391911,0.0220928313672102,0.297060736237208,1894,0.453009503695882,0.003,"pos",5,"",FALSE,FALSE
"PFPeA","idw__tierweighted__5km","raw","detect",-0.00542509243032464,0.00780662606858599,0.487175991231968,2032,0.455216535433071,0.003,"pos",5,"",FALSE,FALSE
"PFPeA","idw__tierweighted__5km","raw","intensive",0.00635786396570488,0.0146363185523439,0.664107105902305,925,0.455216535433071,0.003,"pos",5,"",FALSE,FALSE
"PFPeA","idw__tierweighted__5km","raw","tobit",-0.00826074638444955,0.0195433197499689,0.672522178425334,2032,0.455216535433071,0.003,"pos",5,"",FALSE,FALSE
"PFPeA","nearest_km","cov","detect",1.44107559115952e-05,1.79334943456206e-05,0.421752580445017,1894,0.453009503695882,0.003,"neg",NA,"",FALSE,FALSE
"PFPeA","nearest_km","cov","intensive",-1.94814731411174e-05,3.0741809788528e-05,0.526453684565968,858,0.453009503695882,0.003,"neg",NA,"",FALSE,FALSE
"PFPeA","nearest_km","cov","tobit",9.84538380373317e-06,4.08178291910414e-05,0.809397767845662,1894,0.453009503695882,0.003,"neg",NA,"",FALSE,FALSE
"PFPeA","nearest_km","raw","detect",4.04124219089647e-05,1.23139780672546e-05,0.00104883237627964,2032,0.455216535433071,0.003,"neg",NA,"***",FALSE,TRUE
"PFPeA","nearest_km","raw","intensive",4.79249584844001e-06,1.95248370834815e-05,0.806157643438469,925,0.455216535433071,0.003,"neg",NA,"",FALSE,FALSE
"PFPeA","nearest_km","raw","tobit",8.44261903612915e-05,2.90207796723632e-05,0.00362397383491428,2032,0.455216535433071,0.003,"neg",NA,"***",FALSE,TRUE
"PFPeA","nearest_pre2002_km","cov","detect",1.37690752007835e-05,1.743921363027e-05,0.429895622185445,1894,0.453009503695882,0.003,"neg",NA,"",FALSE,FALSE
"PFPeA","nearest_pre2002_km","cov","intensive",-1.90793160043182e-05,2.98882066549084e-05,0.523428862321228,858,0.453009503695882,0.003,"neg",NA,"",FALSE,FALSE
"PFPeA","nearest_pre2002_km","cov","tobit",9.02238864496536e-06,3.96924626775032e-05,0.82018475549633,1894,0.453009503695882,0.003,"neg",NA,"",FALSE,FALSE
"PFPeA","nearest_pre2002_km","raw","detect",3.91054655648253e-05,1.19759590245384e-05,0.00111155726493749,2032,0.455216535433071,0.003,"neg",NA,"***",FALSE,TRUE
"PFPeA","nearest_pre2002_km","raw","intensive",4.60247385548707e-06,1.89873806833854e-05,0.808526826725515,925,0.455216535433071,0.003,"neg",NA,"",FALSE,FALSE
"PFPeA","nearest_pre2002_km","raw","tobit",8.16755915470422e-05,2.82255329398809e-05,0.00380758930749225,2032,0.455216535433071,0.003,"neg",NA,"***",FALSE,TRUE
"PFPeA","within_10km","cov","detect",-0.0514367651371534,0.0317958008092609,0.105896292086846,1894,0.453009503695882,0.003,"pos",NA,"",FALSE,FALSE
"PFPeA","within_10km","cov","intensive",-0.00850532921032952,0.0609358684141767,0.889029070588293,858,0.453009503695882,0.003,"pos",NA,"",FALSE,FALSE
"PFPeA","within_10km","cov","tobit",-0.132603968786516,0.0755953062067114,0.0794082924543514,1894,0.453009503695882,0.003,"pos",NA,"*",FALSE,FALSE
"PFPeA","within_10km","raw","detect",-0.0596427490160456,0.0287008698765453,0.0378272294653312,2032,0.455216535433071,0.003,"pos",NA,"**",FALSE,TRUE
"PFPeA","within_10km","raw","intensive",-0.0131857503085077,0.0533413082824603,0.804811625779378,925,0.455216535433071,0.003,"pos",NA,"",FALSE,FALSE
"PFPeA","within_10km","raw","tobit",-0.139551269989603,0.0712768897117406,0.050244633428881,2032,0.455216535433071,0.003,"pos",NA,"*",FALSE,FALSE
"PFPeA","within_5km","cov","detect",-0.0298757381852101,0.0254944036929661,0.241409176056113,1894,0.453009503695882,0.003,"pos",NA,"",FALSE,FALSE
"PFPeA","within_5km","cov","intensive",0.00334363898361753,0.0508162719903679,0.947554997098358,858,0.453009503695882,0.003,"pos",NA,"",FALSE,FALSE
"PFPeA","within_5km","cov","tobit",-0.0761281862827076,0.0615483297922442,0.216129897889907,1894,0.453009503695882,0.003,"pos",NA,"",FALSE,FALSE
"PFPeA","within_5km","raw","detect",-0.0173923010307178,0.0231340542869942,0.452255401292233,2032,0.455216535433071,0.003,"pos",NA,"",FALSE,FALSE
"PFPeA","within_5km","raw","intensive",0.00924233426934278,0.0444224600358409,0.835231581742644,925,0.455216535433071,0.003,"pos",NA,"",FALSE,FALSE
"PFPeA","within_5km","raw","tobit",-0.0338000493557925,0.058156361640255,0.561110627500957,2032,0.455216535433071,0.003,"pos",NA,"",FALSE,FALSE
